,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
349,아베다코리아포레스타반얀트리점,소매,화장품판매점,서울특별시 중구 장충단로 60,127.000477149256,37.5500655435994
350,에스쁘아신라면세점,소매,화장품판매점,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
351,한스킨신라면세점본점장충점,소매,화장품판매점,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
352,그랜드앰배서더더킹스본점,소매,백화점,서울특별시 중구 동호로 287,127.002102585991,37.5605674539981
353,버츠비코리아신라면세점서울점,소매,아케이드/쇼핑센타,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
354,더샘신라면세점장충점,소매,백화점,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
355,디디에두보신라서울면세점,소매,시계방,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
356,구찌그룹코리아신라호텔점,소매,수입품판매점,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
357,아리아께신라호텔,음식,음식점-일식,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
358,A1바이크,생활서비스,자전거판매/수리,서울특별시 중구 퇴계로 268,127.001485101802,37.5627337489043
359,유진참치,음식,참치전문점,서울특별시 중구 장충단로 181,127.005750934414,37.5611388610582
360,느티나무집,음식,한식/백반/한정식,서울특별시 중구 동호로28길 11,127.003713860178,37.5602656964829
361,샤론꽃방.,음식,커피전문점/카페/다방,서울특별시 중구 장충단로 205,127.006619180232,37.5630924250737
362,장충김밥,음식,라면김밥분식,서울특별시 중구 장충단로 186,127.006179803714,37.5612325763926
363,TGINC,음식,정통양식/경양식,서울특별시 중구 필동로1길 40,126.998562560445,37.5586723186522
364,파파존스피자,음식,피자전문,서울특별시 중구 동호로 233,127.007659074084,37.5580823528368
