,bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat,naver_keyword,naver_map_url,naver_store_type,naver_blog_review_qty
420,17255888,빽찐라면,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300103900000,1,대지,390,,서울특별시 동작구 상도1동 390,115903119005,서울특별시 동작구 상도로,295,,1159010300103900000028846,,서울특별시 동작구 상도로 295,156836,06970,,,,126.949530730403,37.5014353680012,빽찐라면%20상도1동,https://m.place.naver.com/restaurant/37604797,라면,241
421,17259117,움프,,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104770013,1,대지,477,13,서울특별시 동작구 상도동 477-13,115903119005,서울특별시 동작구 상도로,341,2,1159010200104770013034184,,서울특별시 동작구 상도로 341-2,156881,06971,,,,126.952541335596,37.4980381143955,움프%20상도1동,https://m.place.naver.com/restaurant/1099630312,와인,147
422,17260144,메가커피,숭실대입구역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104890001,1,대지,489,1,서울특별시 동작구 상도동 489-1,115903119005,서울특별시 동작구 상도로,362,1,1159010200104890001020212,,서울특별시 동작구 상도로 362-1,156882,07040,,,,126.953244830434,37.4962512608856,메가커피%20상도1동,https://m.place.naver.com/restaurant/1605476778,카페,"1,190"
431,17436886,배스킨라빈스31,숭실대점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104890005,1,대지,489,5,서울특별시 동작구 상도동 489-5,115903119005,서울특별시 동작구 상도로,364,1,1159010200104890005019813,,서울특별시 동작구 상도로 364-1,156882,07040,,,,126.953405776462,37.4960634663945,배스킨라빈스31%20상도1동,https://m.place.naver.com/restaurant/37854741,아이스크림,"1,080"
433,17438369,청담곱떡,상도점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104650001,1,대지,465,1,서울특별시 동작구 상도동 465-1,115904157348,서울특별시 동작구 상도로37길,55,,1159010200104650001020645,동원베스트타운,서울특별시 동작구 상도로37길 55,156880,06971,,,,126.951867097023,37.4993476663585,청담곱떡%20상도1동,https://m.place.naver.com/restaurant/1700705504,종합분식,46
436,17444649,자휴정,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300104070006,1,대지,407,6,서울특별시 동작구 상도1동 407-6,115904157363,서울특별시 동작구 상도로47가길,28,,1159010300104070006028978,,서울특별시 동작구 상도로47가길 28,156836,06970,,지,,126.950823660275,37.5011765439925,자휴정%20상도1동,https://m.place.naver.com/restaurant/1850808843,"카페,디저트",82
437,17450960,유부랑뚱이랑,,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,I56113,일식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104920023,1,대지,492,23,서울특별시 동작구 상도동 492-23,115904157386,서울특별시 동작구 상도로62길,21,,1159010200104920023019375,,서울특별시 동작구 상도로62길 21,156882,07040,,1,,126.953620373951,37.495272443293,유부랑뚱이랑%20상도1동,https://m.place.naver.com/restaurant/1067754092,한식,100
439,17458659,카페빈,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300105470000,1,대지,547,,서울특별시 동작구 상도1동 547,115904157005,서울특별시 동작구 강남초등길,10,,1159010300105470000000001,"D,S빌",서울특별시 동작구 강남초등길 10,156830,06912,,1,,126.95191599558,37.5063672717236,카페빈%20상도1동,https://m.place.naver.com/restaurant/1852415245,"카페,디저트",40
441,17495465,선녀호두파이,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107010003,1,대지,701,3,서울특별시 동작구 상도1동 701-3,115903119005,서울특별시 동작구 상도로,267,,1159010300107010003029178,,서울특별시 동작구 상도로 267,156871,06919,,1,,126.947668563072,37.5035722997959,선녀호두파이%20상도1동,https://m.place.naver.com/restaurant/1008695197,베이커리,61
443,17502297,종로계림닭도리탕원조,상도역점,Q,음식,Q05,닭/오리요리,Q05A03,닭도리탕전문,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106240000,1,대지,624,,서울특별시 동작구 상도1동 624,115903005080,서울특별시 동작구 양녕로,277,,1159010300106240000028403,,서울특별시 동작구 양녕로 277,156830,06919,,2,,126.949264539825,37.5042893251257,종로계림닭도리탕원조%20상도1동,https://m.place.naver.com/restaurant/1693070574,한식,96
444,17510078,로즈마리,숭실대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105010002,1,대지,501,2,서울특별시 동작구 상도동 501-2,115903119004,서울특별시 동작구 사당로,6,1,1159010200105010002019642,,서울특별시 동작구 사당로 6-1,156881,07027,,,,126.955157552813,37.4953311016695,로즈마리%20상도1동,https://m.place.naver.com/restaurant/1676387394,null,null
445,17514804,오갈미,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104690001,1,대지,469,1,서울특별시 동작구 상도동 469-1,115904157373,서울특별시 동작구 상도로50길,9,,1159010200104690001019506,,서울특별시 동작구 상도로50길 9,156880,07033,,1,,126.95103437273,37.4982409943605,오갈미%20상도1동,https://m.place.naver.com/restaurant/1297171831,"카페,디저트",96
447,17524700,운영카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105000018,1,대지,500,18,서울특별시 동작구 상도동 500-18,115903119005,서울특별시 동작구 상도로,385,,1159010200105000018020101,,서울특별시 동작구 상도로 385,156881,07027,,1,,126.955243733195,37.494827275664,운영카페%20상도1동,https://m.place.naver.com/restaurant/1675198150,와인,12
448,17528099,태리로제떡볶이&닭강정,숭실대점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104310000,1,대지,431,,서울특별시 동작구 상도동 431,115904157376,서울특별시 동작구 상도로53길,8,,1159010200100550180033684,래미안상도3차아파트,서울특별시 동작구 상도로53길 8,156732,06977,,2,,126.954040114668,37.5008536590257,태리로제떡볶이&닭강정%20상도1동,https://m.place.naver.com/restaurant/1790973775,분식,22
467,17592707,백미네아이스크림,,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106560000,1,대지,656,,서울특별시 동작구 상도1동 656,115904157355,서울특별시 동작구 상도로41가길,22,,1159010300106560000028292,상도고시원,서울특별시 동작구 상도로41가길 22,156830,06969,,1,,126.950355098528,37.5039476119764,백미네아이스크림%20상도1동,https://m.place.naver.com/restaurant/1197930590,가공식품,63
469,17593887,아이스조아,6호점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300105070003,1,대지,507,3,서울특별시 동작구 상도1동 507-3,115903119003,서울특별시 동작구 매봉로,66,,1159010300105070003029481,,서울특별시 동작구 매봉로 66,156881,06912,,1,,126.951705095455,37.5076989517503,아이스조아%20상도1동,https://m.place.naver.com/restaurant/1581452562,null,null
476,17676102,프린트카페숭실대,정문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104880000,1,대지,488,,서울특별시 동작구 상도동 488,115903119005,서울특별시 동작구 상도로,357,,1159010200104880000020705,강남상가아파트,서울특별시 동작구 상도로 357,156881,06978,,,,126.95349547457,37.4969292690837,프린트카페숭실대%20상도1동,https://m.place.naver.com/restaurant/1096828430,null,null
477,17676721,피자플래넷,동작점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300105870000,1,대지,587,,서울특별시 동작구 상도1동 587,115903119010,서울특별시 동작구 흑석로,5,,1159010300105870000029192,,서울특별시 동작구 흑석로 5,156830,06912,,1,,126.951280361441,37.5049109419025,피자플래넷%20상도1동,https://m.place.naver.com/restaurant/1342999224,피자,12
481,17705147,뜸들이다,상도점,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200100070059,1,대지,7,59,서울특별시 동작구 상도동 7-59,115903119010,서울특별시 동작구 흑석로,23,,1159010200100070059029163,,서울특별시 동작구 흑석로 23,156830,06912,,1,,126.95329107195,37.5050909652526,뜸들이다%20상도1동,https://m.place.naver.com/restaurant/1856040424,"도시락,컵밥",87
489,17750049,벤치와인,,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300103900000,1,대지,390,,서울특별시 동작구 상도1동 390,115903119005,서울특별시 동작구 상도로,295,,1159010300103900000028846,,서울특별시 동작구 상도로 295,156836,06970,,1,,126.949530730403,37.5014353680012,벤치와인%20상도1동,https://m.place.naver.com/restaurant/1872723482,주류,91
505,17812685,모두의주막,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105020001,1,대지,502,1,서울특별시 동작구 상도동 502-1,115904157390,서울특별시 동작구 상도로67길,31,,1159010200105020001020832,,서울특별시 동작구 상도로67길 31,156881,07027,,2,,126.956394574306,37.495017658095,모두의주막%20상도1동,https://m.place.naver.com/restaurant/1393362982,null,null
510,17833896,작은섬,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104640009,1,대지,464,9,서울특별시 동작구 상도동 464-9,115904157364,서울특별시 동작구 상도로47길,22,,1159010200104640009020643,,서울특별시 동작구 상도로47길 22,156880,06971,,,,126.951935297452,37.500132184484,작은섬%20상도1동,https://m.place.naver.com/restaurant/1588763983,일식당,123
511,17835883,비비엣,,Q,음식,Q10,별식/퓨전요리,Q10A08,동남아음식전문점,I56119,기타 외국식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105060001,1,대지,506,1,서울특별시 동작구 상도동 506-1,115903119004,서울특별시 동작구 사당로,36,,1159010200105060001020021,,서울특별시 동작구 사당로 36,156881,07027,,1,,126.958296215223,37.4948902741355,비비엣%20상도1동,https://m.place.naver.com/restaurant/1173236303,베트남음식,188
516,17857184,진진김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104630008,1,대지,463,8,서울특별시 동작구 상도동 463-8,115904157348,서울특별시 동작구 상도로37길,56,,1159010200104630007019998,,서울특별시 동작구 상도로37길 56,156880,06971,,1,,126.951767717943,37.4991755851342,진진김밥%20상도1동,https://m.place.naver.com/restaurant/1649241410,김밥,102
522,17871610,아이스조아,11호점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105310000,1,대지,531,,서울특별시 동작구 상도동 531,115903119005,서울특별시 동작구 상도로,346,1,1159010200101340000000002,힐스테이트상도센트럴파크,서울특별시 동작구 상도로 346-1,156830,07039,상가1,1,,126.951654218237,37.4967777857703,아이스조아%20상도1동,https://m.place.naver.com/restaurant/1581452562,null,null
525,17880203,댕쁘앙,,Q,음식,Q12,커피점/카페,Q12A07,애견카페,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104150000,1,대지,415,,서울특별시 동작구 상도동 415,115903119005,서울특별시 동작구 상도로,320,,1159010200104150000033951,중앙하이츠빌아파트,서울특별시 동작구 상도로 320,156725,07033,상가,,,126.949880752853,37.4998616441627,댕쁘앙%20상도1동,https://m.place.naver.com/restaurant/1163576168,반려동물용품,12
545,17971215,돼지게티,상도점,Q,음식,Q06,양식,Q06A04,스파게티전문점,I56114,서양식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300103980001,1,대지,398,1,서울특별시 동작구 상도1동 398-1,115904157348,서울특별시 동작구 상도로37길,26,,1159010300103980001034394,,서울특별시 동작구 상도로37길 26,156836,06970,,1,,126.949814826282,37.5013387786819,돼지게티%20상도1동,https://m.place.naver.com/restaurant/1892099069,null,null
548,17977003,상도타코야끼,,Q,음식,Q04,분식,Q04A05,스낵,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104660005,1,대지,466,5,서울특별시 동작구 상도동 466-5,115904157348,서울특별시 동작구 상도로37길,59,,1159010200104660005020424,,서울특별시 동작구 상도로37길 59,156880,06971,,1,,126.952223813812,37.4989093166434,상도타코야끼%20상도1동,https://m.place.naver.com/restaurant/1450839048,일식당,10
549,17994286,먹돼지,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105050007,1,대지,505,7,서울특별시 동작구 상도동 505-7,115904157390,서울특별시 동작구 상도로67길,32,,1159010200105050007020397,,서울특별시 동작구 상도로67길 32,156881,07027,,1,,126.9566327811,37.494965699188,먹돼지%20상도1동,https://m.place.naver.com/restaurant/1678783993,"육류,고기요리",8
559,18044642,제일주당,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106650004,1,대지,665,4,서울특별시 동작구 상도1동 665-4,115904157354,서울특별시 동작구 상도로39길,27,,1159010300106650004028628,,서울특별시 동작구 상도로39길 27,156830,06968,,1,,126.94909521847,37.5034588541156,제일주당%20상도1동,https://m.place.naver.com/restaurant/1399870642,요리주점,20
561,18069817,놀부자정육식당,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105000016,1,대지,500,16,서울특별시 동작구 상도동 500-16,115903119005,서울특별시 동작구 상도로,383,,1159010200105000016019770,,서울특별시 동작구 상도로 383,156881,07027,,1,,126.955105534689,37.4950062634461,놀부자정육식당%20상도1동,https://m.place.naver.com/restaurant/1459730247,정육식당,218
563,18072851,고기극찬,동작점,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300103890012,1,대지,389,12,서울특별시 동작구 상도1동 389-12,115903119005,서울특별시 동작구 상도로,296,2,1159010200101590170029313,,서울특별시 동작구 상도로 296-2,156031,07032,,1,,126.948935052548,37.5011687650332,고기극찬%20상도1동,https://m.place.naver.com/restaurant/1165514398,null,null
571,18089435,위드커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106450003,1,대지,645,3,서울특별시 동작구 상도1동 645-3,115903119010,서울특별시 동작구 흑석로,4,,1159010300106450003029195,,서울특별시 동작구 흑석로 4,156830,06969,,1,,126.951159241319,37.5046755938561,위드커피%20상도1동,https://m.place.naver.com/restaurant/19027683,카페,125
572,18092423,배떡,상도점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200101590221,1,대지,159,221,서울특별시 동작구 상도동 159-221,115904157533,서울특별시 동작구 양녕로36길,17,,1159010200101590221029296,평화얼음조각,서울특별시 동작구 양녕로36길 17,156836,07032,,1,,126.946623400335,37.5022925055783,배떡%20상도1동,https://m.place.naver.com/restaurant/1150148856,분식,87
573,18096236,교촌치킨,상도터널점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200101590026,1,대지,159,26,서울특별시 동작구 상도동 159-26,115903119005,서울특별시 동작구 상도로,306,,1159010200101590026029319,성창C&C,서울특별시 동작구 상도로 306,156836,07032,,1,,126.949555291757,37.5004894848872,교촌치킨%20상도1동,https://m.place.naver.com/restaurant/11481959,"치킨,닭강정",551
574,18097483,상도양꼬치,,Q,음식,Q09,유흥주점,Q09A03,꼬치구이전문점,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107550000,1,대지,755,,서울특별시 동작구 상도1동 755,115903119005,서울특별시 동작구 상도로,275,,1159010300107550000029279,,서울특별시 동작구 상도로 275,156830,06968,,2,,126.948242967973,37.5029376711093,상도양꼬치%20상도1동,https://m.place.naver.com/restaurant/1757004943,양꼬치,10
575,18097586,빽다방,숭실대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105010000,1,대지,501,,서울특별시 동작구 상도동 501,115903119004,서울특별시 동작구 사당로,10,,1159010200105010000020650,동호빌딩,서울특별시 동작구 사당로 10,156881,07027,,지,,126.955417874259,37.4953153828367,빽다방%20상도1동,https://m.place.naver.com/restaurant/362995369,테이크아웃커피,639
576,18098809,앙러뷰케이크,,Q,음식,Q08,제과제빵떡케익,Q08A02,케익전문점,I56191,제과점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200101210037,1,대지,121,37,서울특별시 동작구 상도동 121-37,115904157390,서울특별시 동작구 상도로67길,7,,1159010200101210037020638,,서울특별시 동작구 상도로67길 7,156031,07027,,1,,126.956340270618,37.494044043767,앙러뷰케이크%20상도1동,https://m.place.naver.com/restaurant/1651565274,떡류제조,11
581,18125580,아마도,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106460001,1,대지,646,1,서울특별시 동작구 상도1동 646-1,115903119010,서울특별시 동작구 흑석로,10,,1159010300106460001029198,,서울특별시 동작구 흑석로 10,156830,06969,,1,,126.951769161089,37.5047350708665,아마도%20상도1동,https://m.place.naver.com/restaurant/1324158288,요리주점,2
598,18180563,모녀당,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106640001,1,대지,664,1,서울특별시 동작구 상도1동 664-1,115903005080,서울특별시 동작구 양녕로,272,,1159010300106640001029287,,서울특별시 동작구 양녕로 272,156830,06968,,2,,126.949272747175,37.5037037165389,모녀당%20상도1동,https://m.place.naver.com/restaurant/1630664774,"카페,디저트",7
599,18182446,카페,라이프IS원더플,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107020000,1,대지,702,,서울특별시 동작구 상도1동 702,115903119005,서울특별시 동작구 상도로,264,,1159010300107020000029556,,서울특별시 동작구 상도로 264,156871,06965,,1,,126.94711456696,37.5035583525859,카페%20상도1동,https://m.place.naver.com/restaurant/633094958,베이커리,"2,252"
606,20012597,또래오래동작상도점,동작상도점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300107160001,1,대지,716,1,서울특별시 동작구 상도1동 716-1,115903005080,서울특별시 동작구 양녕로,253,13,1159010300107160001029289,,서울특별시 동작구 양녕로 253-13,156871,06965,,1,,126.946811638812,37.503384452844,또래오래동작상도점%20상도1동,https://m.place.naver.com/restaurant/11483655,"치킨,닭강정",75
607,20031871,파동추야,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104900006,1,대지,490,6,서울특별시 동작구 상도동 490-6,115904157380,서울특별시 동작구 상도로58길,4,,1159010200104900006020738,경원빌딩,서울특별시 동작구 상도로58길 4,156030,07040,,1,,126.953023459232,37.4959069000934,파동추야%20상도1동,https://m.place.naver.com/restaurant/20907435,"전통,민속주점",136
609,20032758,청운음식점,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105050007,1,대지,505,7,서울특별시 동작구 상도동 505-7,115904157390,서울특별시 동작구 상도로67길,32,,1159010200105050007020397,,서울특별시 동작구 상도로67길 32,156030,07027,,1,,126.9566327811,37.494965699188,청운음식점%20상도1동,https://m.place.naver.com/restaurant/37370256,한식,50
611,20034500,찌개대학부대과,,Q,음식,Q01,한식,Q01A07,부대찌개/섞어찌개,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105040007,1,대지,504,7,서울특별시 동작구 상도동 504-7,115904157384,서울특별시 동작구 상도로61길,32,,1159010200105040007019627,,서울특별시 동작구 상도로61길 32,156030,07027,,2,,126.956612673245,37.4947853114879,찌개대학부대과%20상도1동,https://m.place.naver.com/restaurant/20590408,"찌개,전골",60
615,20039736,피자스쿨,숭실대점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104880000,1,대지,488,,서울특별시 동작구 상도동 488,115903119005,서울특별시 동작구 상도로,357,,1159010200104880000020705,강남상가아파트,서울특별시 동작구 상도로 357,156030,06978,,1,,126.95349547457,37.4969292690837,피자스쿨%20상도1동,https://m.place.naver.com/restaurant/18697595,피자,15
616,20044179,이레김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105030000,1,대지,503,,서울특별시 동작구 상도동 503,115904157387,서울특별시 동작구 상도로63길,15,,1159010200105030000019746,인덕교회,서울특별시 동작구 상도로63길 15,156030,07027,,1,,126.95630850366,37.4947015300274,이레김밥%20상도1동,https://m.place.naver.com/restaurant/1833901988,종합분식,53
617,20044188,태능솔밭갈비,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106680000,1,대지,668,,서울특별시 동작구 상도1동 668,115904157348,서울특별시 동작구 상도로37길,7,,1159010300106680000029282,,서울특별시 동작구 상도로37길 7,156830,06968,,1,,126.948808521009,37.5029336948712,태능솔밭갈비%20상도1동,https://m.place.naver.com/restaurant/18706549,"육류,고기요리",282
618,20044442,상도치킨호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010300,상도1동,1159010300106450003,1,대지,645,3,서울특별시 동작구 상도1동 645-3,115903119010,서울특별시 동작구 흑석로,4,,1159010300106450003029195,중부하이퍼,서울특별시 동작구 흑석로 4,156830,06969,,1,,126.951159241319,37.5046755938561,상도치킨호프%20상도1동,https://m.place.naver.com/restaurant/1204133019,"맥주,호프",28
619,20045699,스팅,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105010001,1,대지,501,1,서울특별시 동작구 상도동 501-1,115903119004,서울특별시 동작구 사당로,8,,1159010200105010001020912,,서울특별시 동작구 사당로 8,156030,07027,,2,,126.955293492757,37.4953142829304,스팅%20상도1동,https://m.place.naver.com/restaurant/32794172,바(BAR),25
620,20048192,오니기리와이규동숭실대점,숭실대점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105010002,1,대지,501,2,서울특별시 동작구 상도동 501-2,115903119004,서울특별시 동작구 사당로,6,1,1159010200105010002019642,,서울특별시 동작구 사당로 6-1,156030,07027,,1,,126.955157552813,37.4953311016695,오니기리와이규동숭실대점%20상도1동,https://m.place.naver.com/restaurant/19022009,오니기리,51
621,20080087,고향삼계탕,,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105040006,1,대지,504,6,서울특별시 동작구 상도동 504-6,115904157384,서울특별시 동작구 상도로61길,34,,1159010200105040006019632,,서울특별시 동작구 상도로61길 34,156030,07027,,1,,126.956782533906,37.4947687906187,고향삼계탕%20상도1동,https://m.place.naver.com/restaurant/926766605,"백숙,삼계탕",187
622,20097422,광양불고기,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104740016,1,대지,474,16,서울특별시 동작구 상도동 474-16,115904157379,서울특별시 동작구 상도로56길,4,,1159010200104740016020510,,서울특별시 동작구 상도로56길 4,156030,07040,,1,,126.952713753435,37.4962195223416,광양불고기%20상도1동,https://m.place.naver.com/restaurant/31864103,"육류,고기요리",73
624,20277969,마루스시,,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,I56113,일식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200104850000,1,대지,485,,서울특별시 동작구 상도동 485,115904157348,서울특별시 동작구 상도로37길,79,,1159010200104850000019658,,서울특별시 동작구 상도로37길 79,156030,06977,,1,,126.953476497392,37.4974787414234,마루스시%20상도1동,https://m.place.naver.com/restaurant/31842610,"초밥,롤",286
625,20321928,이삭토스트숭실대점,숭실대점,Q,음식,Q06,양식,Q06A07,기타전문서양음식점,I56114,서양식 음식점업,11,서울특별시,11590,동작구,1159053000,상도1동,1159010200,상도동,1159010200105010002,1,대지,501,2,서울특별시 동작구 상도동 501-2,115903119004,서울특별시 동작구 사당로,6,1,1159010200105010002019642,,서울특별시 동작구 사당로 6-1,156881,07027,,,,126.955157552813,37.4953311016695,이삭토스트숭실대점%20상도1동,https://m.place.naver.com/restaurant/13160481,토스트,408
