,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
118,키즈놀이방,학문/교육,놀이방,서울특별시 동작구 서달로12길 46,126.962995696407,37.5058793805491
119,푸르지오공인중개사사무소,부동산,부동산중개,서울특별시 동작구 흑석한강로 27,126.966187323429,37.5040872368417
120,현대탕,생활서비스,사우나/증기탕/온천,서울특별시 동작구 현충로 119,126.967238242555,37.5082592790766
121,흑석한강공인중개사무소,부동산,부동산중개,서울특별시 동작구 흑석한강로 2,126.966503491965,37.5065859111797
122,흑석서점,소매,서점,서울특별시 동작구 서달로14나길 3,126.963953807917,37.5077529601108
123,필수,음식,한식/백반/한정식,서울특별시 동작구 현충로 102,126.964805241601,37.5075261523505
124,바라던바,음식,정통양식/경양식,서울특별시 동작구 서달로10길 12,126.961701975214,37.5061923933821
125,파리바게트반포제일,음식,제과점,서울특별시 동작구 서달로4길 24,126.960882483901,37.5008509737652
126,헤어뉴스BYJH,생활서비스,여성미용실,서울특별시 동작구 흑석한강로 2,126.966503491965,37.5065859111797
127,김포사,생활서비스,세탁소/빨래방,서울특별시 동작구 서달로10길 40,126.962193294908,37.5050163365094
128,오페라미용실,생활서비스,여성미용실,서울특별시 동작구 서달로14사길 10,126.964973025598,37.5068428252156
129,본죽,음식,죽전문점,서울특별시 동작구 흑석로 93,126.959796109016,37.5074190727333
130,공감모텔,숙박,모텔/여관/여인숙,서울특별시 동작구 서달로14사길 9,126.965119920597,37.5068531227868
131,더카페,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 93,126.959796109016,37.5074190727333
132,월드크리닝,생활서비스,세탁소/빨래방,서울특별시 동작구 서달로14라길 8,126.963670477211,37.5069755723195
133,바로곁에,음식,정통양식/경양식,서울특별시 동작구 현충로 96-1,126.964336582062,37.5078824637676
134,렌즈미,소매,안경원,서울특별시 동작구 흑석로 85,126.959074068544,37.5072865651151
135,스시톡톡,음식,음식점-초밥전문,서울특별시 동작구 흑석로 109,126.961073376894,37.5082953209096
136,CU,소매,편의점,서울특별시 동작구 흑석로9길 7,126.959714568741,37.5075895539141
137,육반연반,음식,한식/백반/한정식,서울특별시 동작구 서달로14길 24,126.964225604975,37.5077283123133
138,CU,소매,편의점,서울특별시 동작구 흑석로6길 23,126.956529323057,37.5056512348111
139,랄라블라,소매,시장/종합상가,서울특별시 동작구 흑석로 94,126.95996799772,37.507258397524
140,쥬스식스,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 88,126.959337182524,37.5070726317804
141,고씨네,음식,음식점-일식,서울특별시 동작구 흑석로 83-1,126.958791963546,37.5072390262868
142,리버풀펍,음식,호프/맥주,서울특별시 동작구 흑석로 101-10,126.96083775321,37.5081580908846
143,돈꽃,음식,룸살롱/단란주점,서울특별시 동작구 흑석로 124-1,126.962432709679,37.5089650349997
144,김앤서피부체형관리,생활서비스,비만/피부관리,서울특별시 동작구 서달로 158,126.962262898911,37.507341655098
145,라스컴퍼니,생활서비스,청소/소독,서울특별시 동작구 현충로 119,126.967238242555,37.5082592790766
146,부어치킨,음식,후라이드/양념치킨,서울특별시 동작구 현충로 100,126.964587378582,37.5077404946117
147,정상교육학원,학문/교육,학원-입시,서울특별시 동작구 서달로10길 2,126.961662307739,37.5066065273134
148,영수속셈학원,학문/교육,학원-외국어/어학,서울특별시 동작구 서달로14가길 1,126.963106855586,37.5076554233644
149,강지연미용실,생활서비스,여성미용실,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
150,설빙,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 101-10,126.96083775321,37.5081580908846
151,플라타너스,음식,바베큐전문,서울특별시 동작구 흑석로 101-3,126.960672359838,37.5078502790846
152,olleh,소매,핸드폰소매,서울특별시 동작구 서달로10길 2,126.961662307739,37.5066065273134
153,현대사진관,생활서비스,사진관,서울특별시 동작구 흑석로 105,126.960919166712,37.5079966183058
154,원할머니,음식,족발/보쌈전문,서울특별시 동작구 현충로 100-1,126.964724583499,37.507633571344
155,교촌치킨,소매,자동판매기운영,서울특별시 동작구 흑석로 116,126.961644789336,37.5086877964824
156,뷰티플러스,생활서비스,비만/피부관리,서울특별시 동작구 흑석한강로 27,126.966187323429,37.5040872368417
157,카페복희씨,음식,커피전문점/카페/다방,서울특별시 동작구 흑석한강로 27,126.966187323429,37.5040872368417
158,재팔이네닭발,음식,닭내장/닭발요리,서울특별시 동작구 서달로14길 34,126.964739003401,37.5074084354193
