,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
57,가화만사성,음식,중국음식/중국집,서울특별시 서대문구 연세로5가길 1,126.936074266095,37.5570444984924
58,연세로1996,음식,호프/맥주,서울특별시 서대문구 연세로12길 30,126.938628012889,37.5589326360083
59,찬수씨싼술을부탁해,음식,호프/맥주,서울특별시 서대문구 연세로9길 37,126.934570489641,37.5585266633853
60,네이처컬렉션이대점,소매,화장품판매점,서울특별시 서대문구 이화여대길 68,126.944632876057,37.5593018304501
61,삼청동궁물떡복이이대점,음식,떡볶이전문,서울특별시 서대문구 이화여대2가길 24,126.946229188216,37.5584691113836
62,네이처컬렉션신촌점,소매,화장품판매점,서울특별시 서대문구 연세로 14,126.937153571919,37.556756876454
63,공차,음식,커피전문점/카페/다방,서울특별시 서대문구 이화여대8길 2,126.945943854029,37.5586377619443
64,포원제로410,음식,정통양식/경양식,서울특별시 서대문구 신촌로 149,126.942482942316,37.5568587947185
65,나인토파즈헤어,생활서비스,여성미용실,서울특별시 서대문구 이화여대2길 10,126.946461207666,37.5572637879161
66,샐러디,음식,패스트푸드,서울특별시 서대문구 이화여대길 52,126.950301476769,37.5642810556138
67,스트릿츄러스,음식,라면김밥분식,서울특별시 서대문구 연세로 50,126.942916817516,37.5638006863037
68,매거진,음식,호프/맥주,서울특별시 서대문구 연세로7안길 34-4,126.935038328547,37.5582605725173
69,핀헤어,생활서비스,여성미용실,서울특별시 서대문구 연희로 30,126.92719505289,37.5613972611316
70,해성외식,생활서비스,사업경영상담,서울특별시 서대문구 연세로2길 14,126.937731680924,37.5558970809394
71,올댓뷰티아카데미,생활서비스,비만/피부관리,서울특별시 서대문구 이화여대길 59,126.945146715104,37.5589820481345
72,SBS게임아카데미신촌점,학문/교육,컴퓨터학원,서울특별시 서대문구 신촌로 121,126.939277954266,37.5561993158556
73,구호,소매,백화점,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
74,띠어리맨,소매,일반의류,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
75,로가디스컬렉션,소매,남성의류전문점,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
76,연어상회,음식,횟집,서울특별시 서대문구 연세로12길 20,126.938119389294,37.5588830104544
77,갤럭시라이프스타일현대백화점신촌점,소매,캐쥬얼/스포츠의류,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
78,로가디스그린현대백화점신촌점,소매,캐쥬얼/스포츠의류,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
79,반스,소매,백화점,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
80,흙표흙침대현대백화점신촌점,소매,가구판매-침대전문,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
81,원더플레이스,소매,백화점,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
82,더페이스샵이대2호점,소매,화장품판매점,서울특별시 서대문구 이화여대7길 36-6,126.943721156899,37.5589422714159
83,니나키친,음식,정통양식/경양식,서울특별시 서대문구 이화여대2가길 17,126.9460526861,37.5581431613815
84,피자나라치킨공주,음식,피자전문,서울특별시 서대문구 신촌로11길 7,126.932757587821,37.5570776367995
85,공릉닭한마리,음식,삼계탕전문,서울특별시 서대문구 연세로2길 77,126.941053219321,37.5571162919577
86,이삭토스트신촌점,음식,토스트전문,서울특별시 서대문구 연세로5길 32,126.935348425296,37.5563531652391
87,BK민방경네일,생활서비스,여성미용실,서울특별시 서대문구 이화여대길 82,126.943920666113,37.5592413994132
88,로실링,음식,소주방/포장마차,서울특별시 서대문구 연세로4길 26,126.938276030316,37.5574157244512
89,로봇김밥,음식,라면김밥분식,서울특별시 서대문구 연세로 50,126.942916817516,37.5638006863037
90,신세계푸드EHOUSE201동식당,음식,구내식당/자급식음식점,서울특별시 서대문구 이화여대길 52,126.950301476769,37.5642810556138
91,청년다방,음식,커피전문점/카페/다방,서울특별시 서대문구 신촌로 139,126.941319494054,37.5566951910628
92,명가스시,음식,음식점-초밥전문,서울특별시 서대문구 신촌역로 17,126.942394923063,37.558281649693
93,칼,음식,음식점-일식,서울특별시 서대문구 연세로4길 42-3,126.939072747698,37.5579004375803
94,제오헤어,생활서비스,여성미용실,서울특별시 서대문구 연세로 26-1,126.937102217606,37.5579818282112
