,bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat,naver_keyword,naver_map_url,naver_store_type,naver_blog_review_qty
129,16432680,친구들연탄구이,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102500021,1,대지,250,21,서울특별시 관악구 신림동 250-21,116204160321,서울특별시 관악구 대학길,58,3,1162010200102500021005978,,서울특별시 관악구 대학길 58-3,151859,08819,,,,126.937450246654,37.4680244911864,친구들연탄구이%20대학동,https://m.place.naver.com/restaurant/1084422710,생선구이,1.0
138,16562837,올바른버거,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115170017,1,대지,1517,17,서울특별시 관악구 신림동 1517-17,116204160767,서울특별시 관악구 호암로24길,77,,1162010200115170017005564,,서울특별시 관악구 호암로24길 77,151895,08813,,1,,126.937590386013,37.4693052464922,올바른버거%20대학동,https://m.place.naver.com/restaurant/1734203451,햄버거,102.0
139,16567563,더공간스터디카페신림,대학동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115440000,1,대지,1544,,서울특별시 관악구 신림동 1544,116204160765,서울특별시 관악구 호암로22길,60,,1162010200115440000007130,태양빌딩,서울특별시 관악구 호암로22길 60,151897,08819,,4,,126.936142969893,37.4685353391692,더공간스터디카페신림%20대학동,https://m.place.naver.com/restaurant/1548860903,장소대여,72.0
140,16578523,60계치킨,서울대학동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115190002,1,대지,1519,2,서울특별시 관악구 신림동 1519-2,116204160769,서울특별시 관악구 호암로26길,52,,1162010200115190002005375,,서울특별시 관악구 호암로26길 52,151895,08813,,,,126.936548627896,37.4702239594869,60계치킨%20대학동,https://m.place.naver.com/restaurant/1369864014,"치킨,닭강정",319.0
141,16580388,신참떡볶이,신림녹두점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115230001,1,대지,1523,1,서울특별시 관악구 신림동 1523-1,116204160510,서울특별시 관악구 신림로23길,16,,1162010200115230000005321,일성트루엘,서울특별시 관악구 신림로23길 16,151895,08812,,11,,126.934464937019,37.4704755033181,신참떡볶이%20대학동,https://m.place.naver.com/restaurant/1068368150,분식,191.0
142,16587692,카페,스파르타스터디,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115330008,1,대지,1533,8,서울특별시 관악구 신림동 1533-8,116204160767,서울특별시 관악구 호암로24길,24,,1162010200115240008006977,이츠스테이신림,서울특별시 관악구 호암로24길 24,151895,08812,,,,126.934246412278,37.4699419115385,카페%20대학동,https://m.place.naver.com/restaurant/37057223,브런치,1247.0
146,16634488,다정곰탕,,Q,음식,Q01,한식,Q01A09,설렁탕집,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102570013,1,대지,257,13,서울특별시 관악구 신림동 257-13,116204160765,서울특별시 관악구 호암로22길,58,,1162010200102570013005820,,서울특별시 관악구 호암로22길 58,151860,08819,,,,126.935973675729,37.4685157937598,다정곰탕%20대학동,https://m.place.naver.com/restaurant/1411569285,"곰탕,설렁탕",63.0
148,16642240,마약타코야끼,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460046,1,대지,246,46,서울특별시 관악구 신림동 246-46,116204160320,서울특별시 관악구 대학7길,2,,1162010200102460046005511,,서울특별시 관악구 대학7길 2,151859,08818,,,,126.937784499355,37.4683698965846,마약타코야끼%20대학동,https://m.place.naver.com/restaurant/1166842653,종합분식,31.0
154,16667627,을찌로국물떡볶이,신림점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410118,1,대지,241,118,서울특별시 관악구 신림동 241-118,116204160321,서울특별시 관악구 대학길,31,,1162010200115410000005556,,서울특별시 관악구 대학길 31,151858,08814,가,1,,126.937884402584,37.4692988791761,을찌로국물떡볶이%20대학동,https://m.place.naver.com/restaurant/1783955651,분식,68.0
155,16671100,신화불닭발,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115540005,1,대지,1554,5,서울특별시 관악구 신림동 1554-5,116204160510,서울특별시 관악구 신림로23길,53,,1162010200115540005005798,쌍용고시원,서울특별시 관악구 신림로23길 53,151897,08819,,1,,126.934672901464,37.4685671469798,신화불닭발%20대학동,https://m.place.naver.com/restaurant/1114348877,닭발,34.0
160,16683148,송가네감자탕보쌈,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102550013,1,대지,255,13,서울특별시 관악구 신림동 255-13,116204160310,서울특별시 관악구 대학14길,7,,1162010200102550013007121,,서울특별시 관악구 대학14길 7,151860,08820,,1,,126.937239407908,37.4661484044687,송가네감자탕보쌈%20대학동,https://m.place.naver.com/restaurant/1498841541,한식,34.0
161,16684656,카페코지,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115190022,1,대지,1519,22,서울특별시 관악구 신림동 1519-22,116204160504,서울특별시 관악구 신림로17길,20,,1162010200115190022007173,,서울특별시 관악구 신림로17길 20,151895,08813,,1,,126.936519312352,37.469899316676,카페코지%20대학동,https://m.place.naver.com/restaurant/1753294892,"카페,디저트",18.0
162,16696423,안다미로1514,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115140000,1,대지,1514,,서울특별시 관악구 신림동 1514,116203120005,서울특별시 관악구 신림로,137,,1162010200115140000005260,조흥빌딩,서울특별시 관악구 신림로 137,151895,08812,,,,126.934037236406,37.4711384243766,안다미로1514%20대학동,https://m.place.naver.com/restaurant/1886489546,"스파게티,파스타전문",156.0
163,16696577,아강발,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102510033,1,대지,251,33,서울특별시 관악구 신림동 251-33,116204160500,서울특별시 관악구 신림로11길,56,,1162010200102510033005988,,서울특별시 관악구 신림로11길 56,151859,08818,,,,126.93867137824,37.468008434108,아강발%20대학동,https://m.place.naver.com/restaurant/1423567711,0,
165,16732739,아강발,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102550037,1,대지,255,37,서울특별시 관악구 신림동 255-37,116204160310,서울특별시 관악구 대학14길,18,,1162010200102550037006911,,서울특별시 관악구 대학14길 18,151860,08819,,,,126.936828546546,37.4664240349918,아강발%20대학동,https://m.place.naver.com/restaurant/1423567711,0,
166,16732987,고메스테이크,관악점,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102520001,1,대지,252,1,서울특별시 관악구 신림동 252-1,116204160321,서울특별시 관악구 대학길,65,,1162010200102520009006045,원단원룸,서울특별시 관악구 대학길 65,151859,08818,,1,,126.937794187883,37.4676851833433,고메스테이크%20대학동,https://m.place.naver.com/restaurant/1405458352,"스테이크,립",1.0
167,16733561,등꺼비식당,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102550037,1,대지,255,37,서울특별시 관악구 신림동 255-37,116204160310,서울특별시 관악구 대학14길,18,,1162010200102550037006911,,서울특별시 관악구 대학14길 18,151860,08819,,1,,126.936828546546,37.4664240349918,등꺼비식당%20대학동,https://m.place.naver.com/restaurant/1051341795,한식,28.0
169,16739106,고피자,서울대점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115220005,1,대지,1522,5,서울특별시 관악구 신림동 1522-5,116204160510,서울특별시 관악구 신림로23길,29,,1162010200115220005005456,,서울특별시 관악구 신림로23길 29,151895,08813,,,,126.93491728229,37.4696686343221,고피자%20대학동,https://m.place.naver.com/restaurant/1046925264,피자,279.0
170,16748564,와와한식,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410084,1,대지,241,84,서울특별시 관악구 신림동 241-84,116204160317,서울특별시 관악구 대학5길,23,,1162010200102410084005534,,서울특별시 관악구 대학5길 23,151858,08814,,,,126.939013981445,37.4693630904771,와와한식%20대학동,https://m.place.naver.com/restaurant/1906275102,한식,3.0
173,16759078,황비홍마라탕,신림점,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115460002,1,대지,1546,2,서울특별시 관악구 신림동 1546-2,116204160765,서울특별시 관악구 호암로22길,52,,1162010200115460002005836,,서울특별시 관악구 호암로22길 52,151897,08819,,1,,126.935576654987,37.4686113337805,황비홍마라탕%20대학동,https://m.place.naver.com/restaurant/1914307230,중식당,122.0
175,16767425,매일식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115230001,1,대지,1523,1,서울특별시 관악구 신림동 1523-1,116204160510,서울특별시 관악구 신림로23길,16,,1162010200115230000005321,일성트루엘,서울특별시 관악구 신림로23길 16,151895,08812,,,,126.934464937019,37.4704755033181,매일식당%20대학동,https://m.place.naver.com/restaurant/1362713890,한식,171.0
176,16769008,아라,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115370011,1,대지,1537,11,서울특별시 관악구 신림동 1537-11,116204160765,서울특별시 관악구 호암로22길,73,,1162010200115370016005770,축현,서울특별시 관악구 호암로22길 73,151895,08813,,,,126.936819126689,37.4686855934412,아라%20대학동,https://m.place.naver.com/restaurant/1970935637,카페,35.0
178,16828266,위넌스터디,대학동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410067,1,대지,241,67,서울특별시 관악구 신림동 241-67,116204160500,서울특별시 관악구 신림로11길,17,,1162010200102410067005223,,서울특별시 관악구 신림로11길 17,151858,08814,,2,,126.938975868746,37.4696600957206,위넌스터디%20대학동,https://m.place.naver.com/restaurant/1542331703,장소대여,15.0
179,16845081,녹두상회,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410053,1,대지,241,53,서울특별시 관악구 신림동 241-53,116204160500,서울특별시 관악구 신림로11길,18,7,1162010200102410053005498,,서울특별시 관악구 신림로11길 18-7,151858,08814,,,,126.938401174912,37.4695287864212,녹두상회%20대학동,https://m.place.naver.com/restaurant/1428234210,"맥주,호프",28.0
181,16948357,미인브레드,호암로점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115140008,1,대지,1514,8,서울특별시 관악구 신림동 1514-8,116204160769,서울특별시 관악구 호암로26길,7,,1162010200115140008005305,,서울특별시 관악구 호암로26길 7,151895,08812,,,,126.934096953296,37.4709137000103,미인브레드%20대학동,https://m.place.naver.com/restaurant/1897270878,베이커리,960.0
182,16949766,프로키친,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410057,1,대지,241,57,서울특별시 관악구 신림동 241-57,116204160500,서울특별시 관악구 신림로11길,11,5,1162010200102410057005380,,서울특별시 관악구 신림로11길 11-5,151858,08814,,,,126.939162043762,37.4700852622086,프로키친%20대학동,https://m.place.naver.com/restaurant/1897755268,0,
183,16952618,개성진찹쌀순대,신림점,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115150003,1,대지,1515,3,서울특별시 관악구 신림동 1515-3,116204160769,서울특별시 관악구 호암로26길,53,,1162010200115150003005241,하나독서실,서울특별시 관악구 호암로26길 53,151895,08813,,,,126.936568299353,37.4704313786384,개성진찹쌀순대%20대학동,https://m.place.naver.com/restaurant/1883846007,개성진찹쌀순대,161.0
184,16953972,SUM,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115180017,1,대지,1518,17,서울특별시 관악구 신림동 1518-17,116204160767,서울특별시 관악구 호암로24길,67,,1162010200115180017005529,,서울특별시 관악구 호암로24길 67,151895,08813,,,,126.936990028687,37.4693899522812,SUM%20대학동,https://m.place.naver.com/restaurant/37081967,실용음악학원,80.0
185,16960146,쌉정,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115370009,1,대지,1537,9,서울특별시 관악구 신림동 1537-9,116204160318,서울특별시 관악구 대학6길,13,,1162010200115370009005728,,서울특별시 관악구 대학6길 13,151895,08813,,,,126.936872581084,37.4689023270911,쌉정%20대학동,https://m.place.naver.com/restaurant/1893590419,포장마차,7.0
187,16972163,봉자라떼,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410043,1,대지,241,43,서울특별시 관악구 신림동 241-43,116204160500,서울특별시 관악구 신림로11길,18,,1162010200102410043005273,,서울특별시 관악구 신림로11길 18,151858,08814,,,,126.938725918341,37.4697479563014,봉자라떼%20대학동,https://m.place.naver.com/restaurant/1231930247,"카페,디저트",22.0
189,16979396,더진국,녹두거리점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410067,1,대지,241,67,서울특별시 관악구 신림동 241-67,116204160500,서울특별시 관악구 신림로11길,17,,1162010200102410067005223,이레,서울특별시 관악구 신림로11길 17,151858,08814,,,,126.938975868746,37.4696600957206,더진국%20대학동,https://m.place.naver.com/restaurant/35418717,국밥,335.0
190,16979444,모두의공간,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200200560001,2,산,56,1,서울특별시 관악구 신림동 산56-1,116203120001,서울특별시 관악구 관악로,1,,1162010100102390001031057,서울대학교,서울특별시 관악구 관악로 1,151742,08826,,,,126.959279517057,37.4680295491979,모두의공간%20대학동,https://m.place.naver.com/restaurant/1910642445,0,
192,16983112,꼴목,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102380002,1,대지,238,2,서울특별시 관악구 신림동 238-2,116203120005,서울특별시 관악구 신림로,81,,1162010200102380002005340,,서울특별시 관악구 신림로 81,151858,08814,,,,126.94032236685,37.4703750003241,꼴목%20대학동,https://m.place.naver.com/restaurant/1510583503,포장마차,103.0
193,16987342,삼신,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460046,1,대지,246,46,서울특별시 관악구 신림동 246-46,116204160320,서울특별시 관악구 대학7길,2,,1162010200102460046005511,,서울특별시 관악구 대학7길 2,151859,08818,,,,126.937784499355,37.4683698965846,삼신%20대학동,https://m.place.naver.com/restaurant/1886264117,이자카야,13.0
194,16990334,밀크팅,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115190018,1,대지,1519,18,서울특별시 관악구 신림동 1519-18,116204160767,서울특별시 관악구 호암로24길,57,,1162010200115190018007213,,서울특별시 관악구 호암로24길 57,151895,08813,,,,126.936378494287,37.4694655438712,밀크팅%20대학동,https://m.place.naver.com/restaurant/1891911605,0,
195,16991843,하륜일만족발,,Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115420006,1,대지,1542,6,서울특별시 관악구 신림동 1542-6,116204160765,서울특별시 관악구 호암로22길,82,,1162010200115420006005870,해화원룸,서울특별시 관악구 호암로22길 82,151897,08819,,,,126.937275086282,37.4684193792779,하륜일만족발%20대학동,https://m.place.naver.com/restaurant/1014752464,"족발,보쌈",92.0
197,17003834,더벤티,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460023,1,대지,246,23,서울특별시 관악구 신림동 246-23,116204160321,서울특별시 관악구 대학길,35,,1162010200102460023005549,,서울특별시 관악구 대학길 35,151859,08814,,,,126.937796524884,37.4691178786514,더벤티%20대학동,https://m.place.naver.com/restaurant/1956805326,카페,159.0
201,17017593,알럽,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115440002,1,대지,1544,2,서울특별시 관악구 신림동 1544-2,116204160504,서울특별시 관악구 신림로17길,56,,1162010200115440002005843,,서울특별시 관악구 신림로17길 56,151897,08819,,,,126.936192651707,37.4682204179514,알럽%20대학동,https://m.place.naver.com/restaurant/1134824104,요리주점,6.0
202,17020384,내친구김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102570022,1,대지,257,22,서울특별시 관악구 신림동 257-22,116204160504,서울특별시 관악구 신림로17길,62,,1162010200102570022005985,,서울특별시 관악구 신림로17길 62,151860,08819,,,,126.936184540294,37.4679950816894,내친구김밥%20대학동,https://m.place.naver.com/restaurant/1143128526,김밥,15.0
206,17036718,월남선생,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200200560001,2,산,56,1,서울특별시 관악구 신림동 산56-1,116203120001,서울특별시 관악구 관악로,1,,1162010100102390001031057,서울대학교,서울특별시 관악구 관악로 1,151742,08826,,,,126.959279517057,37.4680295491979,월남선생%20대학동,https://m.place.naver.com/restaurant/1254102288,0,
207,17037899,커피에반하다,녹두거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115350009,1,대지,1535,9,서울특별시 관악구 신림동 1535-9,116204160507,서울특별시 관악구 신림로19길,30,,1162010200115350009005651,,서울특별시 관악구 신림로19길 30,151895,08813,,,,126.935694476941,37.469071932015,커피에반하다%20대학동,https://m.place.naver.com/restaurant/1550449897,카페,36.0
209,17046065,홈바,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115330006,1,대지,1533,6,서울특별시 관악구 신림동 1533-6,116204160766,서울특별시 관악구 호암로24가길,7,,1162010200115330006005228,,서울특별시 관악구 호암로24가길 7,151895,08812,,,,126.934265006752,37.4694284792943,홈바%20대학동,https://m.place.naver.com/restaurant/1225539102,바(BAR),5.0
211,17050473,풍경애,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115380016,1,대지,1538,16,서울특별시 관악구 신림동 1538-16,116204160321,서울특별시 관악구 대학길,42,,1162010200115380016005744,,서울특별시 관악구 대학길 42,151895,08813,,,,126.937563616456,37.4688004161708,풍경애%20대학동,https://m.place.naver.com/restaurant/1319649385,"육류,고기요리",59.0
212,17051571,이디야커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115140005,1,대지,1514,5,서울특별시 관악구 신림동 1514-5,116204160769,서울특별시 관악구 호암로26길,17,,1162010200115140005005256,,서울특별시 관악구 호암로26길 17,151895,08812,,,,126.934596871725,37.4707379982163,이디야커피%20대학동,https://m.place.naver.com/restaurant/34355908,카페,513.0
213,17052168,정가는이모네포차,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102570020,1,대지,257,20,서울특별시 관악구 신림동 257-20,116204160504,서울특별시 관악구 신림로17길,66,,1162010200102570020005603,,서울특별시 관악구 신림로17길 66,151860,08819,,,,126.936176045894,37.4677967735603,정가는이모네포차%20대학동,https://m.place.naver.com/restaurant/1969426699,포장마차,1.0
214,17052259,브하브,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102430002,1,대지,243,2,서울특별시 관악구 신림동 243-2,116204160320,서울특별시 관악구 대학7길,24,,1162010200102430002005880,,서울특별시 관악구 대학7길 24,151859,08817,,,,126.938892858396,37.4683348023641,브하브%20대학동,https://m.place.naver.com/restaurant/1904157995,베이커리,22.0
216,17053515,멕시카나치킨,신림녹두거리점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115170028,1,대지,1517,28,서울특별시 관악구 신림동 1517-28,116204160769,서울특별시 관악구 호암로26길,74,,1162010200115170028005382,,서울특별시 관악구 호암로26길 74,151895,08813,,,,126.937636065131,37.4700715520892,멕시카나치킨%20대학동,https://m.place.naver.com/restaurant/1198453533,"치킨,닭강정",6.0
217,17057977,동명수산,,Q,음식,Q03,일식/수산물,Q03A01,횟집,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410017,1,대지,241,17,서울특별시 관악구 신림동 241-17,116204160500,서울특별시 관악구 신림로11길,18,20,1162010200102410096005459,,서울특별시 관악구 신림로11길 18-20,151858,08814,,,,126.938150587081,37.4696616927013,동명수산%20대학동,https://m.place.naver.com/restaurant/1626875951,생선회,41.0
219,17060878,버거펍,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102510021,1,대지,251,21,서울특별시 관악구 신림동 251-21,116204160320,서울특별시 관악구 대학7길,17,,1162010200102510021005840,,서울특별시 관악구 대학7길 17,151859,08814,,,,126.938686851789,37.4685131628307,버거펍%20대학동,https://m.place.naver.com/restaurant/1036709516,햄버거,33.0
220,17061218,훌랄라참숯바베큐,숯불치킨,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115440000,1,대지,1544,,서울특별시 관악구 신림동 1544,116204160765,서울특별시 관악구 호암로22길,60,,1162010200115440000007130,태양빌딩,서울특별시 관악구 호암로22길 60,151897,08819,,,,126.936142969893,37.4685353391692,훌랄라참숯바베큐%20대학동,https://m.place.naver.com/restaurant/11628833,"치킨,닭강정",155.0
223,17066399,어스,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410043,1,대지,241,43,서울특별시 관악구 신림동 241-43,116204160500,서울특별시 관악구 신림로11길,18,,1162010200102410043005273,,서울특별시 관악구 신림로11길 18,151858,08814,,,,126.938725918341,37.4697479563014,어스%20대학동,https://m.place.naver.com/restaurant/12785924,카페,1784.0
224,17068609,장땡포차&꼬꼬랜드,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410112,1,대지,241,112,서울특별시 관악구 신림동 241-112,116204160317,서울특별시 관악구 대학5길,17,,1162010200102410112005229,,서울특별시 관악구 대학5길 17,151858,08814,,,,126.938697357771,37.4693692575513,장땡포차&꼬꼬랜드%20대학동,https://m.place.naver.com/restaurant/1983667757,포장마차,37.0
226,17071356,연아초밥,,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,I56113,일식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102380002,1,대지,238,2,서울특별시 관악구 신림동 238-2,116203120005,서울특별시 관악구 신림로,81,,1162010200102380002005340,,서울특별시 관악구 신림로 81,151858,08814,,,,126.94032236685,37.4703750003241,연아초밥%20대학동,https://m.place.naver.com/restaurant/1090413880,"초밥,롤",53.0
228,17074250,미소김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115380014,1,대지,1538,14,서울특별시 관악구 신림동 1538-14,116204160321,서울특별시 관악구 대학길,46,,1162010200115380014005788,,서울특별시 관악구 대학길 46,151895,08813,,,,126.93754253992,37.4686921003066,미소김밥%20대학동,https://m.place.naver.com/restaurant/1232459193,종합분식,106.0
229,17076055,마나부,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115370011,1,대지,1537,11,서울특별시 관악구 신림동 1537-11,116204160765,서울특별시 관악구 호암로22길,73,,1162010200115370016005770,축현,서울특별시 관악구 호암로22길 73,151895,08813,,,,126.936819126689,37.4686855934412,마나부%20대학동,https://m.place.naver.com/restaurant/1804574868,일본식라면,45.0
