,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
257,쭈대가제육대가,음식,한식/백반/한정식,서울특별시 관악구 호암로26길 37,126.935696901006,37.4704956170406
258,꼬마김밥닭강정,음식,후라이드/양념치킨,서울특별시 관악구 호암로20길 1,126.932151728064,37.4677875052499
259,카페레브,음식,커피전문점/카페/다방,서울특별시 관악구 호암로22길 55,126.935846018792,37.468748917893
260,RIPBAR,음식,한식/백반/한정식,서울특별시 관악구 신림로 129,126.934911839345,37.4708489640636
261,탐나종합어시장,음식,음식점-일식,서울특별시 관악구 대학길 52,126.937537357225,37.4682595482716
262,슬지로운생활,음식,커피전문점/카페/다방,서울특별시 관악구 호암로26길 25,126.935096532223,37.4705803130115
263,양평숯불닭갈비,음식,한식/백반/한정식,서울특별시 관악구 신림로11길 31,126.938894228343,37.4690376360536
264,60계서울,음식,호프/맥주,서울특별시 관악구 호암로26길 52,126.936548627896,37.4702239594869
265,카페뤽스,음식,커피전문점/카페/다방,서울특별시 관악구 신림로17길 62,126.936184540294,37.4679950816894
266,여로인영등포여로집,음식,한식/백반/한정식,서울특별시 관악구 대학길 65,126.937794187883,37.4676851833433
267,마마떼2,음식,커피전문점/카페/다방,서울특별시 관악구 대학6길 36,126.935715295425,37.4691982669162
268,커피박스신림,음식,커피전문점/카페/다방,서울특별시 관악구 호암로24길 67,126.936990028687,37.4693899522812
269,버블맨24,생활서비스,세탁소/빨래방,서울특별시 관악구 신림로7나길 5,126.941133183195,37.4697965846563
270,포인트당구장,관광/여가/오락,당구장,서울특별시 관악구 호암로22길 58,126.935973675729,37.4685157937598
271,OJECOFFEE,음식,커피전문점/카페/다방,서울특별시 관악구 신림로21길 39,126.935259651064,37.4686445198176
272,플레이걸,음식,빠/카페/스탠드빠,서울특별시 관악구 대학길 37,126.93780935808,37.4690098676641
273,배떡,음식,한식/백반/한정식,서울특별시 관악구 신림로11길 41,126.938888655827,37.468632112144
274,잇24,소매,편의점,서울특별시 관악구 호암로22길 56,126.935780880996,37.4685591101519
275,강릉형제장칼국수,음식,국수/만두/칼국수,서울특별시 관악구 대학5길 10-7,126.938386085481,37.4689970296183
276,서가직화고기,음식,닭갈비전문,서울특별시 관악구 신림로11길 31,126.938894228343,37.4690376360536
277,쌉인정,음식,기타일반유흥주점,서울특별시 관악구 대학6길 13,126.936872581084,37.4689023270911
278,헬스앤카,스포츠,헬스클럽,서울특별시 관악구 신림로11길 54-6,126.938306998964,37.4681943818434
279,로또6/45복권판매점,소매,복권판매,서울특별시 관악구 대학길 35,126.937796524884,37.4691178786514
280,슈트피지컬,소매,맞춤양복/양복점,서울특별시 관악구 신림로 129,126.934911839345,37.4708489640636
281,촉디,관광/여가/오락,스포츠마사지,서울특별시 관악구 대학길 41,126.937857376097,37.468812067658
282,일마레,음식,기타일반유흥주점,서울특별시 관악구 호암로26길 49,126.936387186571,37.470447769536
283,효사랑상조,생활서비스,장의사/관련서비스-종합,서울특별시 관악구 호암로24가길 6,126.93403714699,37.4695525712719
284,숨,음식,호프/맥주,서울특별시 관악구 신림로 89,126.939509780853,37.4702776047928
285,경성국밥,음식,한식/백반/한정식,서울특별시 관악구 호암로24길 37,126.935257025404,37.4696266436175
286,파스타임,음식,정통양식/경양식,서울특별시 관악구 신림로11길 31,126.938894228343,37.4690376360536
287,식탐,음식,라면김밥분식,서울특별시 관악구 대학길 30,126.93765629403,37.4694409969993
288,W:TAN,생활서비스,여성미용실,서울특별시 관악구 호암로22길 86,126.937444763184,37.4684118946752
289,착한덮밥,음식,한식/백반/한정식,서울특별시 관악구 대학길 65,126.937794187883,37.4676851833433
290,스톡홀름샐러드,음식,한식/백반/한정식,서울특별시 관악구 신림로17길 63,126.936354982223,37.4679335423553
291,한방대가삼계탕,음식,삼계탕전문,서울특별시 관악구 대학길 65,126.937794187883,37.4676851833433
292,욕망오므라이스,음식,기타전문서양음식점,서울특별시 관악구 대학길 96,126.937450083539,37.4664386361476
293,맛슐랭하우스,음식,한식/백반/한정식,서울특별시 관악구 호암로22길 60,126.936142969893,37.4685353391692
294,HairBy.U,생활서비스,여성미용실,서울특별시 관악구 신림로11길 31,126.938894228343,37.4690376360536
295,더치프레소,음식,커피전문점/카페/다방,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
296,피트니스슈트,스포츠,헬스클럽,서울특별시 관악구 호암로26길 47,126.936217249631,37.4704732712977
297,김말다,음식,라면김밥분식,서울특별시 관악구 호암로22길 86,126.937444763184,37.4684118946752
298,뷔페핫플레이스,음식,종합부페,서울특별시 관악구 호암로22가길 2,126.933481830824,37.4688537497833
299,심봉사도로케,음식,제과점,서울특별시 관악구 신림로17길 45,126.936446244478,37.4686732272289
300,딜카페,음식,한식/백반/한정식,서울특별시 관악구 대학5길 21,126.938900947048,37.4693620754632
301,카페안녕,음식,한식/백반/한정식,서울특별시 관악구 대학길 47,126.937792488104,37.468604242181
302,nohj,음식,종합부페,서울특별시 관악구 신림로11길 18-9,126.938197840031,37.4695179488729
303,스파게티사랑,음식,정통양식/경양식,서울특별시 관악구 호암로22길 52,126.935576654987,37.4686113337805
304,브라운뼈다귀,음식,해장국/감자탕,서울특별시 관악구 대학7길 21,126.938868086829,37.4684877589359
305,BONEFISH,음식,음식점-일식,서울특별시 관악구 호암로22길 2,126.932789765317,37.4690277116849
306,신풍고시부페,음식,한식/백반/한정식,서울특별시 관악구 신림로 107,126.937381010245,37.4705197849851
307,핫도리탕,음식,한식/백반/한정식,서울특별시 관악구 신림로17길 57,126.936384934744,37.4682131383895
308,또박이식당,음식,한식/백반/한정식,서울특별시 관악구 호암로 582,126.932911156721,37.4692360500973
309,닭치고찜닭,음식,한식/백반/한정식,서울특별시 관악구 호암로 582,126.932911156721,37.4692360500973
310,와플대학,음식,스낵,서울특별시 관악구 호암로24길 74,126.937207982901,37.4691666496609
311,혜.성.은.아,음식,한식/백반/한정식,서울특별시 관악구 신림로11길 18,126.938725918341,37.4697479563014
312,리멤버,음식,기타일반유흥주점,서울특별시 관악구 호암로22길 77,126.93708025141,37.4686068479201
313,고싸돈싸,음식,찜닭전문점,서울특별시 관악구 대학14길 24,126.936397246021,37.4665463010403
314,서울대학교DoubleSFitness,스포츠,헬스클럽,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
315,동방짐,스포츠,헬스클럽,서울특별시 관악구 호암로26길 17,126.934596871725,37.4707379982163
316,fitnessSUIT,스포츠,헬스클럽,서울특별시 관악구 호암로26길 47,126.936217249631,37.4704732712977
317,곰짐,스포츠,헬스클럽,서울특별시 관악구 호암로22길 60,126.936142969893,37.4685353391692
318,KuksooLMulti-Gym,스포츠,헬스클럽,서울특별시 관악구 호암로24길 35,126.935087089985,37.4696521437799
319,PTDAY,스포츠,헬스클럽,서울특별시 관악구 대학5길 26,126.93918671602,37.4691393781214
320,짐박스피트니스,스포츠,헬스클럽,서울특별시 관악구 대학길 17,126.938159341682,37.4698419819438
321,WithGym,스포츠,헬스클럽,서울특별시 관악구 대학5길 8,126.938225416904,37.4691667860435
322,작심스터디카페,학문/교육,독서실,서울특별시 관악구 신림로 91,126.939068559284,37.4703006755504
323,메가사주,음식,사주카페,서울특별시 관악구 신림로11길 89-13,126.939461380995,37.4665017577
324,상준슈퍼,소매,수퍼마켓,서울특별시 관악구 신림로 109,126.937166241701,37.4705178533482
325,크림누들떡볶이,음식,떡볶이전문,서울특별시 관악구 호암로22길 52,126.935576654987,37.4686113337805
326,강남청소,생활서비스,청소/소독,서울특별시 관악구 신림로11길 110,126.938909728329,37.465541688562
327,스팀PC,관광/여가/오락,인터넷PC방,서울특별시 관악구 대학길 52,126.937537357225,37.4682595482716
328,코코끼리아이스크림,음식,아이스크림판매,서울특별시 관악구 신림로11길 21,126.938989591764,37.4694890188886
329,레코드피자,음식,피자전문,서울특별시 관악구 대학5길 23,126.939013981445,37.4693630904771
330,탑빌리어드당구장,관광/여가/오락,당구장,서울특별시 관악구 대학5길 26,126.93918671602,37.4691393781214
331,행복도배장식,생활서비스,미장타일도배도장,서울특별시 관악구 신림로7길 33,126.94175347992,37.4690993202292
332,에이앤아이영어,학문/교육,학원-외국어/어학,서울특별시 관악구 신림로11길 88,126.938568061177,37.4665207682122
333,송산원공인중개사사무소,부동산,부동산중개,서울특별시 관악구 신림로7길 8,126.941296128328,37.4702665923285
334,고시촌공인중개사사무소,부동산,부동산중개,서울특별시 관악구 호암로22길 58,126.935973675729,37.4685157937598
335,고시촌해장국,음식,해장국/감자탕,서울특별시 관악구 신림로23길 20-9,126.934323490357,37.4700867751302
336,궁전부동산공인중개사사무소,부동산,부동산중개,서울특별시 관악구 호암로24길 75,126.937409021075,37.4693396577682
337,승리고시원,학문/교육,고시원,서울특별시 관악구 신림로21길 62,126.934797951551,37.4677212846944
338,학원,학문/교육,학원-기타,서울특별시 관악구 호암로26길 57,126.936840351207,37.4703797636339
339,행복한찜닭,음식,찜닭전문점,서울특별시 관악구 대학5길 36,126.939717339936,37.469189193381
340,공부방,학문/교육,학원-기타,서울특별시 관악구 대학18길 9,126.937793549348,37.465333428492
341,매니아PC방,관광/여가/오락,인터넷PC방,서울특별시 관악구 대학6길 10,126.937176241197,37.4690131851687
342,새한컴퓨터,소매,컴퓨터/사무용기기종합,서울특별시 관악구 신림로21길 61,126.935014501299,37.4675970892324
343,멋진동전노래연습장,관광/여가/오락,노래방,서울특별시 관악구 호암로 602,126.933770811002,37.4707936206371
344,김대영인문예술아카데미,학문/교육,학원-기타,서울특별시 관악구 대학18길 49,126.936277809907,37.4638060236418
345,레드존모터스,생활서비스,자동차정비/카센타,서울특별시 관악구 신림로 81,126.94032236685,37.4703750003241
346,장신구상점,소매,액세서리판매,서울특별시 관악구 대학10길 32,126.935814343724,37.4677935165644
347,요달의찜닭,음식,찜닭전문점,서울특별시 관악구 신림로17길 53,126.936383019988,37.4683482790933
348,화린닭갈비,음식,닭갈비전문,서울특별시 관악구 대학6길 14,126.93691562551,37.469055893354
349,착한동전노래연습장,관광/여가/오락,노래방,서울특별시 관악구 호암로24길 63,126.936627680614,37.4694317445556
350,화로상회,음식,고기부페,서울특별시 관악구 신림로 85,126.939904897221,37.4703171924534
351,카페,음식,커피전문점/카페/다방,서울특별시 관악구 대학14길 18,126.936828546546,37.4664240349918
352,얼음왕국서울대25,음식,아이스크림판매,서울특별시 관악구 신림로11길 68,126.938645493286,37.4674405381005
353,보롱상점,소매,종합소매,서울특별시 관악구 호암로24길 68,126.93695879769,37.4692004502195
354,루이코코아이스크림,음식,아이스크림판매,서울특별시 관악구 신림로17길 62,126.936184540294,37.4679950816894
355,서울대500동나인온스버거,음식,패스트푸드,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
356,하나수선,생활서비스,옷수선,서울특별시 관악구 신림로21길 86,126.934564625418,37.4666379175413
357,스튜디오섬,생활서비스,사진관,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
358,지티스튜디오,생활서비스,사진관,서울특별시 관악구 신림로11길 97-9,126.939206249279,37.466157067265
359,럭키마켓,소매,종합소매,서울특별시 관악구 대학21길 9,126.93842013819,37.4657895861105
360,올바른숙성회,음식,횟집,서울특별시 관악구 신림로23길 42,126.934518925318,37.4690613376356
361,영등포여로집,음식,한식/백반/한정식,서울특별시 관악구 대학길 65,126.937794187883,37.4676851833433
362,남강아카데미,학문/교육,학원-기타,서울특별시 관악구 호암로22가길 10,126.933305074053,37.4685638174035
363,빵꼬미,음식,제과점,서울특별시 관악구 신림로3가길 2,126.944483430797,37.46870925354
364,바디핏,생활서비스,비만/피부관리,서울특별시 관악구 대학18길 6,126.937360598853,37.4655728202417
365,케이앤씨스튜디오,생활서비스,사진관,서울특별시 관악구 신림로11길 85-17,126.939628508353,37.4666744577323
366,윙크마켓,소매,종합소매,서울특별시 관악구 대학2길 16,126.937071653579,37.4700124129903
367,숙수의집,음식,한식/백반/한정식,서울특별시 관악구 호암로24길 64,126.936584891844,37.4692601594445
368,누탐기업,스포츠,기타운영설비,서울특별시 관악구 대학7가길 34,126.937950943583,37.4669927814237
369,림스토어,소매,종합소매,서울특별시 관악구 신림로3길 40,126.943812410599,37.4665857815686
370,태양크린,생활서비스,청소/소독,서울특별시 관악구 대학14길 64,126.935076271476,37.4656333502419
371,국제시장,음식,한식/백반/한정식,서울특별시 관악구 호암로24길 11,126.933894979852,37.4700108254285
372,궁전반점,음식,중국음식/중국집,서울특별시 관악구 호암로22길 32,126.934433741685,37.4686911378808
373,착한도시락,음식,도시락전문점,서울특별시 관악구 대학길 58-3,126.937450246654,37.4680244911864
374,잇츠초밥,음식,음식점-초밥전문,서울특별시 관악구 신림로23길 25,126.935005537077,37.4698226087533
375,인생술집,음식,소주방/포장마차,서울특별시 관악구 신림로23길 42,126.934518925318,37.4690613376356
376,최가네크레이지떡볶이,음식,떡볶이전문,서울특별시 관악구 신림로19길 78,126.935759424478,37.4668829583891
377,프레드피자,음식,피자전문,서울특별시 관악구 신림로17길 56,126.936192651707,37.4682204179514
378,모르겐정육점,소매,정육점,서울특별시 관악구 호암로26가길 18,126.93364515057,37.4700896657761
379,춘리마라탕,음식,중국음식/중국집,서울특별시 관악구 대학6길 14,126.93691562551,37.469055893354
380,동양공인중개사사무소,부동산,부동산중개,서울특별시 관악구 대학7길 13,126.938529242413,37.4684666944393
381,"다시,봄필라테스",관광/여가/오락,요가/단식,서울특별시 관악구 신림로7나길 12,126.940847925826,37.4699832491692
382,매머드익스프레스,생활서비스,종합이삿짐대행,서울특별시 관악구 호암로26길 1,126.93388116015,37.4709838373382
383,CU,소매,편의점,서울특별시 관악구 호암로26길 47,126.936217249631,37.4704732712977
384,겟네일드,생활서비스,발/네일케어,서울특별시 관악구 신림로11길 139-13,126.940173885274,37.4648772433892
385,하니네수선집,생활서비스,옷수선,서울특별시 관악구 대학14길 24,126.936397246021,37.4665463010403
386,이나닭강정,음식,후라이드/양념치킨,서울특별시 관악구 호암로22길 82,126.937275086282,37.4684193792779
387,인헤어,생활서비스,여성미용실,서울특별시 관악구 대학길 69,126.93776168064,37.467585775274
388,조은공인중개사사무소,부동산,부동산중개,서울특별시 관악구 신림로23길 22,126.934629964425,37.4699994335622
389,노니네잡화점,소매,잡화점,서울특별시 관악구 대학18길 9,126.937793549348,37.465333428492
390,고기대장정육점,소매,정육점,서울특별시 관악구 대학5길 18,126.938711590855,37.4691621432095
391,디딤돌공인중개사사무소,부동산,부동산중개,서울특별시 관악구 대학길 122,126.938075737785,37.4653629964098
392,정두호법률사무소,생활서비스,법무관련서비스-종합,서울특별시 관악구 신림로3길 40,126.942477002495,37.4666909746332
393,껀어네방앗간,생활서비스,방앗간/정미소,서울특별시 관악구 신림로17길 56,126.936192651707,37.4682204179514
394,믹스토어,소매,종합소매,서울특별시 관악구 대학7길 26,126.939439616486,37.4680423635212
395,지비개발,부동산,부동산중개,서울특별시 관악구 대학12길 73,126.935231258585,37.4650670833569
396,커머스갤러리,소매,그림/액자판매,서울특별시 관악구 호암로24길 15,126.934076731705,37.4699493914877
397,집밥e선생,음식,한식/백반/한정식,서울특별시 관악구 신림로17길 62,126.936184540294,37.4679950816894
398,그린갤러리,소매,그림/액자판매,서울특별시 관악구 대학7길 42,126.939965525709,37.468425524996
399,양원제고시원,학문/교육,고시원,서울특별시 관악구 신림로11길 79,126.938788645159,37.4669102023951
400,화장품도소매숲체형관리,소매,화장품판매점,서울특별시 관악구 대학길 47,126.937792488104,37.468604242181
401,오토리버스,소매,중고자동차판매,서울특별시 관악구 신림로3가길 45-7,126.942202184187,37.468544684931
402,올랑샵,소매,종합소매,서울특별시 관악구 신림로19길 52-4,126.935311636683,37.4681674302464
403,르마인스터디,학문/교육,독서실,서울특별시 관악구 호암로26길 53,126.936568299353,37.4704313786384
404,루미트레이드,소매,종합소매,서울특별시 관악구 신림로19길 77,126.935961730218,37.4669658750722
405,정직유부,음식,음식점-초밥전문,서울특별시 관악구 대학6길 52,126.934843015963,37.469325564869
406,육회한입연어한입,음식,기타고기요리,서울특별시 관악구 대학2길 14,126.937173512921,37.470004318716
407,제이이뮤직스튜디오피아노교습소,학문/교육,피아노/바이올린/기타,서울특별시 관악구 대학7길 49,126.940402666633,37.4686907512393
408,홍장금맛집,음식,한식/백반/한정식,서울특별시 관악구 대학6길 14,126.93691562551,37.469055893354
409,원문빌고시원,학문/교육,고시원,서울특별시 관악구 호암로22가길 15,126.93336619903,37.4682399902272
410,홍익팔뚝금밥,음식,라면김밥분식,서울특별시 관악구 호암로24길 63,126.936627680614,37.4694317445556
411,도로시파스타연정,음식,스파게티전문점,서울특별시 관악구 대학14길 10,126.937169294373,37.466309963442
412,피자는여기,음식,피자전문,서울특별시 관악구 신림로23길 89,126.93432304176,37.4669330865071
413,런드리킹셀프빨래방신림,생활서비스,세탁소/빨래방,서울특별시 관악구 호암로22길 52,126.935576654987,37.4686113337805
414,모얼미디어MOREMEDIA,생활서비스,광고물제작,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
415,카페,음식,커피전문점/카페/다방,서울특별시 관악구 대학7길 51,126.940503633781,37.4687457197997
416,캔다방,음식,커피전문점/카페/다방,서울특별시 관악구 대학7길 6,126.937987576135,37.4683987535673
417,클라스코인노래연습장,관광/여가/오락,노래방,서울특별시 관악구 대학5길 13,126.938482974637,37.4693403002026
418,공감영어,학문/교육,학원-외국어/어학,서울특별시 관악구 호암로26가길 25,126.933719114691,37.4696578280644
419,백세쌀국수,음식,동남아음식전문점,서울특별시 관악구 대학5길 21,126.938900947048,37.4693620754632
420,구시아돈가스,음식,돈가스전문점,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
421,대은,학문/교육,고시원,서울특별시 관악구 호암로20길 25,126.933442722691,37.4676279651031
422,김동규,생활서비스,사우나/증기탕/온천,서울특별시 관악구 신림로 101,126.938139881517,37.4704184808483
423,포텐샤,관광/여가/오락,당구장,서울특별시 관악구 호암로24길 11,126.933894979852,37.4700108254285
424,금아로마,관광/여가/오락,안마시술소,서울특별시 관악구 대학길 47,126.937792488104,37.468604242181
425,새신한공인중개사사무소,부동산,부동산중개,서울특별시 관악구 대학5길 21,126.938900947048,37.4693620754632
426,슈즈미스,소매,신발소매,서울특별시 관악구 대학20길 27,126.937497808157,37.4646639900525
427,우리집원크린,생활서비스,청소/소독,서울특별시 관악구 대학12길 42,126.936467545203,37.4655737962658
428,클린나라,생활서비스,청소/소독,서울특별시 관악구 대학14길 80,126.934531509238,37.4649886916707
429,와이티티폰,소매,핸드폰소매,서울특별시 관악구 호암로22길 32,126.934433741685,37.4686911378808
430,한서형공연기획사,생활서비스,인쇄종합,서울특별시 관악구 대학7가길 33,126.938099030565,37.4669130175454
431,굽네치킨,음식,후라이드/양념치킨,서울특별시 관악구 호암로22길 37,126.934747422044,37.4688921978109
432,유자조명,생활서비스,조립칸막이/파티션,서울특별시 관악구 호암로22길 21,126.933943092847,37.4690110911829
433,제너시스비비큐BBQ신림,음식,후라이드/양념치킨,서울특별시 관악구 호암로22가길 2,126.933481830824,37.4688537497833
434,참팬트리,음식,커피전문점/카페/다방,서울특별시 관악구 호암로22길 31,126.934498108885,37.4689350025523
435,엣홈,음식,커피전문점/카페/다방,서울특별시 관악구 신림로15길 9,126.937357430395,37.4697897202188
436,파스쿠찌,음식,커피전문점/카페/다방,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
437,진스바,음식,빠/카페/스탠드빠,서울특별시 관악구 대학길 60,126.937552358277,37.4679983777726
438,서울생고기촌,음식,갈비/삼겹살,서울특별시 관악구 대학5길 9,126.938267572243,37.4693834175404
439,와와,음식,라면김밥분식,서울특별시 관악구 신림로7나길 5,126.941133183195,37.4697965846563
440,수경이네,음식,스낵,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
441,소나무집,음식,라면김밥분식,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
442,왕짜장,음식,중국음식/중국집,서울특별시 관악구 신림로17길 72,126.936190668536,37.4675626314278
443,비전마트,소매,자동판매기운영,서울특별시 관악구 대학4길 21,126.936670852435,37.469576301512
444,생일밥상처림,음식,한식/백반/한정식,서울특별시 관악구 호암로22길 73,126.936819126689,37.4686855934412
445,경문독서실,소매,자동판매기운영,서울특별시 관악구 대학4길 21,126.936670852435,37.469576301512
446,토마토김밥,음식,라면김밥분식,서울특별시 관악구 대학5길 13,126.938482974637,37.4693403002026
447,숭문고시독서실,소매,자동판매기운영,서울특별시 관악구 호암로26가길 34,126.933270817041,37.4693834659983
448,카페이야기,음식,커피전문점/카페/다방,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
449,호부침개,음식,한식/백반/한정식,서울특별시 관악구 대학5길 14,126.938496953503,37.4691512046649
450,김가네서울대점,음식,라면김밥분식,서울특별시 관악구 신림로 91,126.939068177271,37.4703277037053
451,모아아트,음식,커피전문점/카페/다방,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
452,찌개가맛있는집,음식,부대찌개/섞어찌개,서울특별시 관악구 신림로19길 83,126.936043660763,37.4667683811313
453,자부심,음식,한식/백반/한정식,서울특별시 관악구 대학14길 11,126.937046364847,37.4662097418188
454,맛있는세상,음식,한식/백반/한정식,서울특별시 관악구 신림로11길 91,126.938740535603,37.4663150751022
455,theB컵닭,음식,후라이드/양념치킨,서울특별시 관악구 신림로17길 32,126.936323892003,37.4693298944408
456,CU,소매,편의점,서울특별시 관악구 대학14길 15,126.936705744903,37.466314803636
457,햇빛식당,음식,한식/백반/한정식,서울특별시 관악구 신림로15길 45,126.93713056716,37.46824687934
458,옛날순대,음식,순대전문점,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
459,페리카나신림2점,음식,후라이드/양념치킨,서울특별시 관악구 대학길 70,126.937512628426,37.4676105677093
460,한마음스넥,음식,스낵,서울특별시 관악구 신림로11길 65,126.938824178662,37.4675953219967
461,신대성각,음식,후라이드/양념치킨,서울특별시 관악구 호암로22길 76,126.936912870632,37.4684521631263
462,성보고시도서실,소매,자동판매기운영,서울특별시 관악구 호암로26가길 11,126.93402793531,37.4702012459775
463,고시칼국수냉면,음식,국수/만두/칼국수,서울특별시 관악구 대학14길 11,126.937046364847,37.4662097418188
464,낙원정,음식,라면김밥분식,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
465,지현네,음식,한식/백반/한정식,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
466,명륜당독서실,소매,자동판매기운영,서울특별시 관악구 호암로26가길 46,126.933039463837,37.4689578824607
467,돼지마을한식,음식,갈비/삼겹살,서울특별시 관악구 대학14길 32,126.936090532738,37.4666516662557
468,CafeNamoo,음식,커피전문점/카페/다방,서울특별시 관악구 신림로11길 40,126.938639090923,37.468692944448
469,장우동,음식,우동전문점,서울특별시 관악구 호암로24길 57,126.936378494287,37.4694655438712
470,대가왕돈카츠,음식,라면김밥분식,서울특별시 관악구 호암로22길 69,126.936638783905,37.4686479285114
471,동차합격,음식,한식/백반/한정식,서울특별시 관악구 대학6길 10,126.937176241197,37.4690131851687
472,다산서적,소매,서적/신문소매,서울특별시 관악구 대학6길 19,126.936521793956,37.4689262020186
473,통영장어잡는날,음식,민물장어전문,서울특별시 관악구 대학길 103,126.937692545801,37.466080394838
474,한솥도시락신림9동고시촌점,음식,도시락전문점,서울특별시 관악구 호암로24길 77,126.937590386013,37.4693052464922
475,전주콩나물국밥,음식,한정식전문,서울특별시 관악구 호암로22길 70-3,126.9366775433,37.4683058772006
476,호암교수회관,음식,한식/백반/한정식,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
477,호남식당,음식,한식/백반/한정식,서울특별시 관악구 호암로26가길 35,126.933487502112,37.4692502641126
478,CU,소매,편의점,서울특별시 관악구 대학10길 21,126.936416859362,37.467555657068
479,가비사랑방,음식,한식/백반/한정식,서울특별시 관악구 대학18길 6,126.93733850322,37.4655365793998
480,하마네집,음식,한식/백반/한정식,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
481,고산매운탕,음식,매운탕전문,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
482,The바삭바삭신림점,음식,라면김밥분식,서울특별시 관악구 호암로22길 25,126.934169671903,37.4689770930801
483,장수떡집,음식,떡전문,서울특별시 관악구 신림로11길 39,126.938920782946,37.4687585480766
484,엘노핌피자,음식,피자전문,서울특별시 관악구 신림로 115,126.936451944471,37.470664605062
485,순두부집,음식,순두부전문,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
486,퀴즈노스,음식,샌드위치전문점,서울특별시 관악구 관악로 1,126.959279517057,37.4680295491979
487,성빈각,음식,중국음식/중국집,서울특별시 관악구 신림로3가길 10,126.944132266281,37.4687601793224
488,십사호집,음식,라면김밥분식,서울특별시 관악구 신림로 23,126.94549702368,37.4681776713142
489,한양왕족발,음식,족발/보쌈전문,서울특별시 관악구 신림로11길 20,126.938705604158,37.469585584322
490,성호분식,음식,라면김밥분식,서울특별시 관악구 신림로7가길 4,126.941742429848,37.4698831375122
491,황태동태,음식,매운탕전문,서울특별시 관악구 대학7길 13,126.938529242413,37.4684666944393
492,쑬렁술렁,음식,한식/백반/한정식,서울특별시 관악구 대학5길 14,126.938496953503,37.4691512046649
493,백가집,음식,한식/백반/한정식,서울특별시 관악구 호암로24길 11,126.933894979852,37.4700108254285
494,크리헤어티브,생활서비스,여성미용실,서울특별시 관악구 호암로26길 1,126.93388116015,37.4709838373382
495,떡본김에분식,음식,라면김밥분식,서울특별시 관악구 신림로17길 62,126.936184540294,37.4679950816894
496,학봉고시원,학문/교육,고시원,서울특별시 관악구 대학14길 72,126.934831443206,37.4653608275722
497,하버드고시원,학문/교육,고시원,서울특별시 관악구 대학길 125,126.938425106538,37.4654382198883
498,우성고시원,학문/교육,고시원,서울특별시 관악구 신림로23길 92-5,126.933860767997,37.4668478217217
499,구립동산어린이집,학문/교육,어린이집,서울특별시 관악구 대학10길 6,126.937331522637,37.4676269601701
500,세광고시원,학문/교육,고시원,서울특별시 관악구 신림로21길 79,126.934855819426,37.4668297639147
501,고시도우미,소매,서점,서울특별시 관악구 호암로24길 46,126.935588402987,37.4693773344561
502,한솔공인중개사사무소,부동산,부동산중개,서울특별시 관악구 호암로 582,126.932911156721,37.4692360500973
503,솔로몬원룸,부동산,사무실분양,서울특별시 관악구 신림로11길 73-12,126.939329410504,37.4670412051935
504,태성독서실,학문/교육,독서실,서울특별시 관악구 대학2길 27,126.936282321632,37.4698701518528
505,기림고시원,학문/교육,고시원,서울특별시 관악구 신림로19길 8,126.93589621442,37.4699928227094
506,무궁화스마트빌,학문/교육,고시원,서울특별시 관악구 호암로22길 28,126.934274471938,37.4687617857065
507,일회고시원,학문/교육,고시원,서울특별시 관악구 호암로26가길 65,126.932804622819,37.4679826248354
508,아쉬탕가요가센터,스포츠,기타운영설비,서울특별시 관악구 신림로 113,126.936644744281,37.4706212876674
509,태학고시원,학문/교육,고시원,서울특별시 관악구 대학18길 30,126.936742056664,37.4645490657595
510,대림미니원룸,학문/교육,고시원,서울특별시 관악구 신림로23길 68-3,126.934116563009,37.4679404033787
511,신한부동산,부동산,부동산중개,서울특별시 관악구 대학5길 21,126.938900947048,37.4693620754632
512,엘도,소매,컴퓨터/주변기기,서울특별시 관악구 신림로21길 39,126.935259651064,37.4686445198176
513,평창고시원,학문/교육,고시원,서울특별시 관악구 대학14길 20-5,126.936632312133,37.4667106062411
514,영석정보통신,소매,핸드폰소매,서울특별시 관악구 호암로22길 52,126.935576654987,37.4686113337805
515,한영섬유,소매,섬유/직물/주단,서울특별시 관악구 대학4길 10,126.937325433064,37.4696542745358
516,새벽별고시원,학문/교육,고시원,서울특별시 관악구 대학12길 39-6,126.936955736918,37.4654250101271
